nom,prix,website,source,date_scraped,category,promotion
"iPad Pro 9.7"" (1st Gen) A1673 (WiFi + Cellular Unlocked) 32GB Space Gray (Grade A+)",139.99,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=3,2024-12-29 20:53:16,,
"iPad Pro 9.7"" (1st Gen) A1673 (WiFi) 32GB Silver (Grade A+)",121.87,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=3,2024-12-29 20:53:16,,
"iPad Pro 12.9"" (1st Gen) A1584 (WiFi) 32GB Silver (Grade B)",229.99,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=3,2024-12-29 20:53:16,,
"iPad Pro 9.7"" (1st Gen) A1673 (WiFi + Cellular Unlocked) 32GB Gold (Grade A+)",136.49,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=3,2024-12-29 20:53:16,,
iPad Mini 5 (2019) Wi-Fi + Cellular 3GB/64GB - Space Gray,209.62,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=3,2024-12-29 20:53:16,,
"iPad Air 11-inch (M2): Liquid Retina Display, 512GB, Landscape 12MP Front Camera/12MP Back Camera, Wi-Fi 6E, Touch ID, All-Day Battery Life - Starlight",974.95,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=3,2024-12-29 20:53:16,,
"iPad 7th Gen A2197 (WiFi) 32GB Space Gray Bundle w/ Case, Box, Tempered Glass, Stylus, Charger",139.99,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=3,2024-12-29 20:53:16,,
"iPad 7th Gen A2197 (WiFi) 32GB Space Gray Bundle w/ Case, Box, Bluetooth Neckband Earbuds, Tempered Glass, Stylus, Charger",139.99,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=3,2024-12-29 20:53:16,,
iPad 10.2 7th Gen (2019) 32GB (Wi-Fi + Cellular) Space Gray (Good),149.17,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=3,2024-12-29 20:53:16,,
"iPad Pro 12.9"" (3rd Gen) A2014 (WiFi + Cellular Unlocked) 64GB Space Gray (Grade A+)",429.99,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=3,2024-12-29 20:53:16,,
iPad Mini 5 A2126 (WiFi + Cellular Unlocked) 64GB Silver (Grade A+),243.74,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=3,2024-12-29 20:53:16,,
iPad Mini 5 A2126 (WiFi + Cellular Unlocked) 64GB Space Gray (Grade A+),224.24,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=3,2024-12-29 20:53:16,,
"iPad 7th Gen A2197 (WiFi) 32GB Space Gray Bundle w/ Case, Bluetooth Neckband Earbuds, Tempered Glass, Stylus, Charger",139.99,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=3,2024-12-29 20:53:16,,
"iPad 7th Gen A2197 (WiFi) 32GB Space Gray Bundle w/ Case, Tempered Glass, Stylus, Charger",139.99,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=3,2024-12-29 20:53:16,,
"iPad Air 4 (4th Gen) 64GB - Wi-Fi - 10.9"" - Rose Gold - (2020)",326.62,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=3,2024-12-29 20:53:16,,
iPad Air 4 A2324 (WiFi + Cellular Unlocked) 64GB Green (Grade A),334.99,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=3,2024-12-29 20:53:16,,
iPad 5th Gen A1823 (WiFi + Cellular Unlocked) 128GB Space Gray,126.74,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=3,2024-12-29 20:53:16,,
iPad Air 3 A2153 (WiFi + Cellular Unlocked) 64GB Space Gray (Grade A+),175.49,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=3,2024-12-29 20:53:16,,
"iPad 8 (8th Gen) 128GB - Wi-Fi - 10.2"" 2020 Silver",224.24,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=3,2024-12-29 20:53:16,,
"iPad Pro 13-Inch (M4): Ultra Retina XDR Display, 512GB, Landscape 12MP Front Camera/12MP Back Camera, LiDAR Scanner, Wi-Fi 6E, Face ID, All-Day Battery Life - Silver",1584.95,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=3,2024-12-29 20:53:16,,
"iPad Pro 11"" (2020) A2068 (WiFi + Cellular Unlocked) 128GB Space Gray (Grade A)",477.74,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=3,2024-12-29 20:53:16,,
iPad Air 4 A2324 WiFi + Cellular Unlocked 64GB Rose Gold (Very Good),326.62,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=3,2024-12-29 20:53:16,,
"iPad Pro 10.5"" A1709 (WiFi + Cellular Unlocked) 64GB Space Gray",175.49,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=3,2024-12-29 20:53:16,,
"iPad Pro 11"" (2021) A2377 (WiFi) 128GB Space Gray (Grade A+)",555.74,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=4,2024-12-29 20:53:19,,
iPad Air 4 A2324 (WiFi + Cellular Unlocked) 64GB Space Gray (Grade A+),344.99,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=4,2024-12-29 20:53:19,,
"iPad Pro 12.9"" (2nd Gen) A1671 (WiFi + Cellular Unlocked) 256GB Space Gray",341.24,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=4,2024-12-29 20:53:19,,
iPad Air 4 A2324 (WiFi + Cellular Unlocked) 64GB Space Gray (Grade A+),395.99,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=4,2024-12-29 20:53:19,,
"iPad Pro 12.9"" (2nd Gen) A1671 (WiFi + Cellular Unlocked) 256GB Space Gray",350.99,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=4,2024-12-29 20:53:19,,
iPad Air 4 A2324 (WiFi + Cellular Unlocked) 64GB Space Gray (Grade B),379.99,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=4,2024-12-29 20:53:19,,
"iPad Pro 12.9"" (4th Gen) A2229 (WiFi) 128GB Silver (Grade A)",506.99,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=4,2024-12-29 20:53:19,,
"iPad Pro MLQ52LL/A 9.7"" Tablet 128GB WiFi + 4G LTE Fully , Gold",218.99,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=4,2024-12-29 20:53:19,,
"iPad Pro 12.9"" (5th Gen) A2379 (WiFi + Cellular Unlocked) 128GB Space Gray (Grade A)",623.99,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=4,2024-12-29 20:53:19,,
"iPad Pro 12.9"" (5th Gen) A2379 (WiFi + Cellular Unlocked) 256GB Space Gray (Grade A)",653.24,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=4,2024-12-29 20:53:19,,
iPad 9th Gen A2602 (WiFi) 64GB Silver (Grade A+),204.74,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=4,2024-12-29 20:53:19,,
iPad 5th Gen A1822 (WiFi) 128GB Silver (Grade A+),121.87,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=4,2024-12-29 20:53:19,,
iPad 9th Gen A2602 (WiFi) 64GB Silver (Grade A),199.87,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=4,2024-12-29 20:53:19,,
"iPad Pro 11"" (2020) A2068 (WiFi + Cellular Unlocked) 128GB Space Gray (Excellent)",487.49,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=4,2024-12-29 20:53:19,,
"iPad Pro 11"" (2020) A2068 (WiFi + Cellular Unlocked) 128GB Space Gray",487.49,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=4,2024-12-29 20:53:19,,
"iPad Pro 12.9"" (6th Gen) A2764 (WiFi + Cellular Unlocked) 128GB Space Gray (Grade B)",749.99,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=4,2024-12-29 20:53:19,,
iPad Air 3 A2152 (WiFi) 256GB Space Gray,209.99,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=4,2024-12-29 20:53:19,,
"iPad Pro 11-Inch (M4): Ultra Retina XDR Display, 256GB, Landscape 12MP Front Camera/12MP Back Camera, LiDAR Scanner, Wi-Fi 6E, Face ID, All-Day Battery Life  Space Black",1069.95,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=4,2024-12-29 20:53:19,,
iPad 8th Gen A2428 (WiFi + Cellular Unlocked) 128GB Gold (Grade A+),233.99,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=4,2024-12-29 20:53:19,,
iPad 7th Gen A2197 (WiFi) 128GB Space Gray (Grade B),160.87,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=4,2024-12-29 20:53:19,,
iPad 7th Gen A2200 (WiFi + Cellular Unlocked) 32GB Gold (Grade A),155.99,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=4,2024-12-29 20:53:19,,
"iPad Pro 12.9"" (4th Gen) A2229 (WiFi) 256GB Silver (Grade A+)",594.74,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=4,2024-12-29 20:53:19,,
"iPad Pro 12.9"" (5th Gen) A2379 (WiFi + Cellular Unlocked) 128GB Silver (Grade A)",604.49,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=4,2024-12-29 20:53:19,,
iPad 7th Gen A2197 (WiFi) 128GB Gold (Grade B),175.49,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=4,2024-12-29 20:53:19,,
"iPad Pro 9.7"" (1st Gen) A1673 (WiFi) 32GB Space Gray",129.99,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=4,2024-12-29 20:53:19,,
"iPad Air 11-inch (M2): Liquid Retina Display, 1TB, Landscape 12MP Front Camera/12MP Back Camera, Wi-Fi 6E, Touch ID, All-Day Battery Life - Blue",1174.95,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=4,2024-12-29 20:53:19,,
"iPad Pro 11"" (2022) A2759 (WiFi) 128GB Space Gray (Grade A)",643.49,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=4,2024-12-29 20:53:19,,
iPad Mini 5 (2019) Wi-Fi Only 3GB/64GB - Silver,214.49,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=4,2024-12-29 20:53:19,,
iPad Mini 5 64GB Wi-Fi - Silver,214.49,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=4,2024-12-29 20:53:19,,
iPad Mini 5 (2019) Wi-Fi Only 3GB/64GB - Silver,214.49,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=4,2024-12-29 20:53:19,,
"iPad Pro 11"" (2022) A2435 (WiFi + Cellular Unlocked) 128GB Space Gray (Grade A+)",682.49,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=4,2024-12-29 20:53:19,,
"iPad Pro 11"" 2018 A1980 WiFi 512GB Space Gray (Excellent)",559.99,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=4,2024-12-29 20:53:19,,
iPad Pro 12.9 (1st Gen.) 32GB Space Gray (WiFi) Grade A,233.99,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=4,2024-12-29 20:53:19,,
iPad 9 (2021) Wi-Fi Only 3GB/256GB - Silver,360.74,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=4,2024-12-29 20:53:19,,
iPad 9 (2021) Wi-Fi Only 3GB/256GB - Silver,360.74,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=4,2024-12-29 20:53:19,,
iPad 9 (2021) Wi-Fi Only 3GB/256GB - Silver,360.74,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=4,2024-12-29 20:53:19,,
iPad Mini 5 A2133 (WiFi) 64GB Silver (Grade A+),214.49,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=5,2024-12-29 20:53:22,,
"iPad Pro 12.9"" (5th Gen) A2379 (WiFi + Cellular Unlocked) 128GB Silver (Grade A+)",614.24,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=5,2024-12-29 20:53:22,,
iPad Pro 12.9 (5th Gen) A2379 (WiFi/Cellular) 128GB Space Gray (Excellent),614.24,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=5,2024-12-29 20:53:22,,
"iPad Pro 12.9"" (5th Gen) A2379 (WiFi + Cellular Unlocked) 512GB Space Gray (Grade A)",760.49,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=5,2024-12-29 20:53:22,,
"iPad Pro 12.9"" (5th Gen) A2379 (WiFi + Cellular Unlocked) 256GB Silver (Grade A+)",643.49,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=5,2024-12-29 20:53:22,,
iPad 7th Gen A2197 (WiFi) 128GB Space Gray (Grade A+),170.62,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=5,2024-12-29 20:53:22,,
iPad Mini 2 A1489 (WiFi) 16GB Space Gray,93.49,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=5,2024-12-29 20:53:22,,
iPad Air 3 A2152 (WiFi) 256GB Space Gray (Grade B),199.99,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=5,2024-12-29 20:53:22,,
"iPad Pro 12.9"" (5th Gen) A2379 (WiFi + Cellular Unlocked) 256GB Silver (Grade A)",633.74,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=5,2024-12-29 20:53:22,,
iPad 7th Gen A2197 (WiFi) 128GB Space Gray (Grade A+),208.99,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=5,2024-12-29 20:53:22,,
iPad Air 3 A2152 (WiFi) 256GB Silver (Grade A),209.99,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=5,2024-12-29 20:53:22,,
iPad 7th Gen A2197 (WiFi) 128GB Gold (Grade A+),185.24,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=5,2024-12-29 20:53:22,,
iPad 5th Gen A1822 (WiFi) 32GB Silver (Grade A+),102.37,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=5,2024-12-29 20:53:22,,
"iPad Pro 10.5"" A1701 (WiFi) 64GB Space Gray",189.99,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=5,2024-12-29 20:53:22,,
"iPad Air 13-inch (M2): Liquid Retina display, 128GB, Landscape 12MP Front Camera/12MP Back Camera, Wi-Fi 6E + 5G Cellular with eSIM, Touch ID, All-Day Battery Life - Space Gray",1024.95,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=5,2024-12-29 20:53:22,,
iPad 7 (2019) Wi-Fi Only 3GB/32GB - Space Gray,129.99,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=5,2024-12-29 20:53:22,,
"iPad Pro 13-Inch (M4): Ultra Retina XDR Display, 256GB, Landscape 12MP Front Camera/12MP Back Camera, LiDAR Scanner, Wi-Fi 6E, Face ID, All-Day Battery Life - Silver",1429.95,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=5,2024-12-29 20:53:22,,
iPad 7 (2019) Wi-Fi Only 3GB/128GB - Space Gray,160.87,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=5,2024-12-29 20:53:22,,
iPad Mini 6 A2567 (WiFi) 256GB Space Gray (Grade A),458.24,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=5,2024-12-29 20:53:22,,
iPad 7th Gen A2197 (WiFi) 128GB Space Gray (Grade A),160.87,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=5,2024-12-29 20:53:22,,
"10.5"" iPad Pro (256GB, Wi-Fi + 4G LTE, Space Gray)",239.99,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=5,2024-12-29 20:53:22,,
"iPad Pro 12.9"" (5th Gen) A2379 (WiFi + Cellular Unlocked) 128GB Silver (Grade B)",759.99,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=5,2024-12-29 20:53:22,,
"iPad Pro 64GB Wi-Fi, 10.5 - Space Gray",189.99,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=5,2024-12-29 20:53:22,,
"iPad 7th Gen 128GB Wi-Fi, 10.2"" - Space Gray",155.99,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=5,2024-12-29 20:53:22,,
iPad Air 4 A2316 (WiFi) 64GB Green (Grade A+),324.99,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=5,2024-12-29 20:53:22,,
iPad Air 3 A2152 (WiFi) 256GB Space Gray (Grade A+),224.24,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=5,2024-12-29 20:53:22,,
iPad Pro 11 2nd Gen (2020) Wi-Fi + Cellular 6GB/128GB - Space Gray,487.49,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=5,2024-12-29 20:53:22,,
"iPad Air 13-inch (M2): Liquid Retina Display, 256GB, Landscape 12MP Front Camera/12MP Back Camera, Wi-Fi 6E, Touch ID, All-Day Battery Life - Blue",984.95,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=5,2024-12-29 20:53:22,,
"iPad Pro 2nd Gen 256GB Wi-Fi + 4G LTE Unlocked, 12.9"" - Silver",336.02,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=5,2024-12-29 20:53:22,,
"iPad Pro 12.9"" (5th Gen) A2379 (WiFi + Cellular Unlocked) 256GB Silver (Grade B)",779.99,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=5,2024-12-29 20:53:22,,
iPad Mini 5 256GB Wi-Fi - Space Gray,243.74,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=5,2024-12-29 20:53:22,,
iPad 7 (2019) Wi-Fi Only 3GB/32GB - Space Gray,129.99,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=5,2024-12-29 20:53:22,,
iPad 7 (2019) Wi-Fi Only 3GB/32GB - Space Gray,139.99,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=5,2024-12-29 20:53:22,,
iPad Mini 5 (2019)  Wi-Fi Only 3GB/256GB - Space Gray,243.74,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=5,2024-12-29 20:53:22,,
iPad Mini 5 (2019) Wi-Fi Only 3GB/256GB - Space Gray,243.74,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=5,2024-12-29 20:53:22,,
"iPad 7th Gen 10.2"" 32GB Space Gray (WiFi + Cellular) Grade B-",149.17,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=5,2024-12-29 20:53:22,,
"iPad mini 5 (5th Gen) 64GB - Wi-Fi + Cellular - 7.9"" - Space Gray - (2019)",234.97,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=6,2024-12-29 20:53:27,,
iPad Air 4 A2316 (WiFi) 64GB Space Gray (Grade A+),329.99,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=6,2024-12-29 20:53:27,,
iPad 10th Gen A2696 (WiFi) 256GB Blue (Grade A+),458.24,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=6,2024-12-29 20:53:27,,
"iPad Pro 11-Inch (M4): Ultra Retina XDR Display, 512GB, Landscape 12MP Front Camera/12MP Back Camera, LiDAR Scanner, Wi-Fi 6E, Face ID, All-Day Battery Life - Space Black",1294.95,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=6,2024-12-29 20:53:27,,
iPad Mini 5 A2133 (WiFi) 64GB Gold (Grade A+),230.99,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=6,2024-12-29 20:53:27,,
iPad Mini 5 A2133 (WiFi) 64GB Gold (Grade B),194.99,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=6,2024-12-29 20:53:27,,
"iPad Pro 13-Inch (M4): Ultra Retina XDR Display, 512GB, Landscape 12MP Front Camera/12MP Back Camera, LiDAR Scanner, Wi-Fi 6E, Face ID, All-Day Battery Life - Space Black",1584.95,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=6,2024-12-29 20:53:27,,
"iPad Pro (1st Gen) 128GB - Wi-Fi - 9.7"" - Silver - (2016)",149.97,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=6,2024-12-29 20:53:27,,
iPad Mini 5 (2019)  Wi-Fi Only 3GB/256GB - Space Gray,243.74,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=6,2024-12-29 20:53:27,,
iPad 7th Gen A2197 (WiFi) 32GB Space Gray (Grade C),169.99,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=6,2024-12-29 20:53:27,,
"iPad Pro 3 (3rd Gen) 256GB - Wi-Fi - 12.9"" - Silver - (2018)",419.97,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=6,2024-12-29 20:53:27,,
iPad Mini 5 A2133 (WiFi) 256GB Silver (Grade A+),253.49,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=6,2024-12-29 20:53:27,,
iPad Mini 5 A2133 (WiFi) 256GB Space Gray (Grade A),243.74,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=6,2024-12-29 20:53:27,,
iPad Mini 5 A2133 (WiFi) 64GB Space Gray (Grade A+),214.49,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=6,2024-12-29 20:53:27,,
iPad Mini 5 A2133 (WiFi) 64GB Gold (Grade A+),204.74,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=6,2024-12-29 20:53:27,,
iPad 7th Gen A2197 (WiFi) 32GB Space Gray,159.49,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=6,2024-12-29 20:53:27,,
iPad 7th Gen A2197 (WiFi) 32GB Space Gray,141.37,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=6,2024-12-29 20:53:27,,
iPad 10th Gen A2696 (WiFi) 64GB Yellow (Grade A+),316.87,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=6,2024-12-29 20:53:27,,
iPad Mini 5 A2133 (WiFi) 64GB Space Gray (Grade A+),241.99,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=6,2024-12-29 20:53:27,,
"iPad Pro 10.5"" A1701 (WiFi) 256GB Space Gray",218.49,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=6,2024-12-29 20:53:27,,
"iPad Air 4 (4th Gen) 64GB - Wi-Fi - 10.9"" - Sky Blue - (2020)",334.97,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=6,2024-12-29 20:53:27,,
"iPad Pro 12.9"" (6th Gen) A2764 (WiFi + Cellular Unlocked) 256GB Space Gray (Grade B)",949.99,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=6,2024-12-29 20:53:27,,
iPad 7th Gen A2197 (WiFi) 32GB Space Gray,129.99,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=6,2024-12-29 20:53:27,,
iPad Mini 5 A2133 (WiFi) 256GB Space Gray (Grade A+),263.24,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=6,2024-12-29 20:53:27,,
"iPad Pro MLMP2LL/A 9.7"" Tablet 32GB WiFi , Silver",168.99,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=6,2024-12-29 20:53:27,,
iPad Mini 5 A2133 (WiFi) 256GB Gold (Grade A+),263.24,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=6,2024-12-29 20:53:27,,
iPad 2 A1395 (WiFi) 16GB Black,58.49,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=6,2024-12-29 20:53:27,,
iPad 2 A1395 (WiFi) 16GB Black,65.99,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=6,2024-12-29 20:53:27,,
"iPad Air 13-inch (M2): Liquid Retina Display, 512GB, Landscape 12MP Front Camera/12MP Back Camera, Wi-Fi 6E, Touch ID, All-Day Battery Life - Space Gray",1164.95,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=6,2024-12-29 20:53:27,,
iPad Pro 12.9 5th Gen (2021) Wi-Fi+Cellular 8GB/128GB - Space Gray,609.99,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=6,2024-12-29 20:53:27,,
iPad Air 4 A2316 (WiFi) 64GB Sky Blue (Grade A),297.37,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=6,2024-12-29 20:53:27,,
iPad Air 4 A2316 (WiFi) 64GB Silver (Grade A+),319.99,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=6,2024-12-29 20:53:27,,
iPad Mini 6 A2567 (WiFi) 256GB Pink (Grade A+),506.99,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=6,2024-12-29 20:53:27,,
"iPad Air 13-inch (M2): Liquid Retina Display, 512GB, Landscape 12MP Front Camera/12MP Back Camera, Wi-Fi 6E, Touch ID, All-Day Battery Life - Purple",1164.95,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=6,2024-12-29 20:53:27,,
