nom,prix,website,source,date_scraped,category,promotion,url,description,normalized_nom,normalized_description,nom_and_description
Samsung 28 cu. ft. Smart Side-by-Side Refrigerator,1049.99,costco.com,https://www.costco.com/refrigerators.html,2025-01-18 22:31:01,refrigerators,January Savings,https://www.costco.com/samsung-28-cu.-ft.-smart-side-by-side-refrigerator.product.100743934.html?preselect=color%3astainless+steel,WARNING: Cancer and Reproductive Harm - www.P65Warnings.ca.gov .,samsung 28 cu. ft. smart side-by-side refrigerator,warning: cancer and reproductive harm - www.p65warnings.ca.gov .,Samsung 28 cu. ft. Smart Side-by-Side Refrigerator WARNING: Cancer and Reproductive Harm - www.P65Warnings.ca.gov .
GE 22.1 cu. ft. Counter-Depth French Door Refrigerator with TwinChill Evaporators and Humidity Controlled Drawers,2099.99,costco.com,https://www.costco.com/refrigerators.html,2025-01-18 22:31:01,refrigerators,,https://www.costco.com/ge-22.1-cu.-ft.-counter-depth-french-door-refrigerator-with-twinchill-evaporators-and-humidity-controlled-drawers.product.100568187.html?preselect=color%3astainless+steel,WARNING: Cancer and Reproductive Harm - www.P65Warnings.ca.gov .,ge 22.1 cu. ft. counter-depth french door refrigerator with twinchill evaporators and humidity controlled drawers,warning: cancer and reproductive harm - www.p65warnings.ca.gov .,GE 22.1 cu. ft. Counter-Depth French Door Refrigerator with TwinChill Evaporators and Humidity Controlled Drawers WARNING: Cancer and Reproductive Harm - www.P65Warnings.ca.gov .
LG 21 cu. ft. 3-Door Counter Depth MAX Refrigerator,1349.99,costco.com,https://www.costco.com/refrigerators.html,2025-01-18 22:31:01,refrigerators,,https://www.costco.com/lg-21-cu.-ft.-3-door-counter-depth-max-refrigerator.product.4000212547.html,WARNING: Cancer and Reproductive Harm - www.P65Warnings.ca.gov .,lg 21 cu. ft. 3-door counter depth max refrigerator,warning: cancer and reproductive harm - www.p65warnings.ca.gov .,LG 21 cu. ft. 3-Door Counter Depth MAX Refrigerator WARNING: Cancer and Reproductive Harm - www.P65Warnings.ca.gov .
Whirlpool 25 cu. ft. Large Side-by-Side Refrigerator with Deli Drawer,1149.99,costco.com,https://www.costco.com/refrigerators.html,2025-01-18 22:31:01,refrigerators,January Savings,https://www.costco.com/whirlpool-25-cu.-ft.-large-side-by-side-refrigerator-with-deli-drawer.product.100382852.html?preselect=color%3astainless+steel,WARNING: Cancer and Reproductive Harm - www.P65Warnings.ca.gov .,whirlpool 25 cu. ft. large side-by-side refrigerator with deli drawer,warning: cancer and reproductive harm - www.p65warnings.ca.gov .,Whirlpool 25 cu. ft. Large Side-by-Side Refrigerator with Deli Drawer WARNING: Cancer and Reproductive Harm - www.P65Warnings.ca.gov .
Frigidaire 20.0 cu. ft. Top Freezer Refrigerator,699.99,costco.com,https://www.costco.com/refrigerators.html,2025-01-18 22:31:01,refrigerators,,https://www.costco.com/frigidaire-20.0-cu.-ft.-top-freezer-refrigerator.product.4000272624.html?preselect=color%3astainless+steel,WARNING: Cancer and Reproductive Harm - www.P65Warnings.ca.gov .,frigidaire 20.0 cu. ft. top freezer refrigerator,warning: cancer and reproductive harm - www.p65warnings.ca.gov .,Frigidaire 20.0 cu. ft. Top Freezer Refrigerator WARNING: Cancer and Reproductive Harm - www.P65Warnings.ca.gov .
Samsung 26 cu. ft. Mega Capacity Counter Depth 3-Door French Door Refrigerator with Four Types of Ice in ,1799.99,costco.com,https://www.costco.com/refrigerators.html,2025-01-18 22:31:01,refrigerators,,https://www.costco.com/samsung-26-cu.-ft.-mega-capacity-counter-depth-3-door-french-door-refrigerator-with-four-types-of-ice-in-stainless-steel.product.4000187763.html,WARNING: Cancer and Reproductive Harm - www.P65Warnings.ca.gov .,samsung 26 cu. ft. mega capacity counter depth 3-door french door refrigerator with four types of ice in ,warning: cancer and reproductive harm - www.p65warnings.ca.gov .,Samsung 26 cu. ft. Mega Capacity Counter Depth 3-Door French Door Refrigerator with Four Types of Ice in  WARNING: Cancer and Reproductive Harm - www.P65Warnings.ca.gov .
Midea 18 cu. ft. Top-Mount Refrigerator with Ice Maker Ready,549.99,costco.com,https://www.costco.com/refrigerators.html,2025-01-18 22:31:01,refrigerators,,https://www.costco.com/midea-18-cu.-ft.-top-mount-refrigerator-with-ice-maker-ready.product.4000182146.html?preselect=color%3astainless+steel,WARNING: Cancer and Reproductive Harm - www.P65Warnings.ca.gov .,midea 18 cu. ft. top-mount refrigerator with ice maker ready,warning: cancer and reproductive harm - www.p65warnings.ca.gov .,Midea 18 cu. ft. Top-Mount Refrigerator with Ice Maker Ready WARNING: Cancer and Reproductive Harm - www.P65Warnings.ca.gov .
Mora 26 Cu.Ft 4 Door French Door Refrigerator with Ice & Water Dispenser,1599.99,costco.com,https://www.costco.com/refrigerators.html,2025-01-18 22:31:01,refrigerators,,https://www.costco.com/mora-26-cu.ft-4-door-french-door-refrigerator-with-ice-%2526-water-dispenser.product.4000220156.html,WARNING: Cancer and Reproductive Harm - www.P65Warnings.ca.gov .,mora 26 cu.ft 4 door french door refrigerator with ice & water dispenser,warning: cancer and reproductive harm - www.p65warnings.ca.gov .,Mora 26 Cu.Ft 4 Door French Door Refrigerator with Ice & Water Dispenser WARNING: Cancer and Reproductive Harm - www.P65Warnings.ca.gov .
Whirlpool 21 cu. ft. Side-by-Side Refrigerator with Exterior Ice and Water Dispenser,1149.99,costco.com,https://www.costco.com/refrigerators.html?currentPage=2&pageSize=24,2025-01-18 22:31:01,refrigerators,,https://www.costco.com/whirlpool-21-cu.-ft.-side-by-side-refrigerator-with-exterior-ice-and-water-dispenser.product.100425948.html?preselect=color%3astainless+steel,WARNING: Cancer and Reproductive Harm - www.P65Warnings.ca.gov .,whirlpool 21 cu. ft. side-by-side refrigerator with exterior ice and water dispenser,warning: cancer and reproductive harm - www.p65warnings.ca.gov .,Whirlpool 21 cu. ft. Side-by-Side Refrigerator with Exterior Ice and Water Dispenser WARNING: Cancer and Reproductive Harm - www.P65Warnings.ca.gov .
LG 26 cu. ft. Smart Counter-Depth MAX French Door Refrigerator with InstaView Door-in-Door,2149.99,costco.com,https://www.costco.com/refrigerators.html?currentPage=2&pageSize=24,2025-01-18 22:31:01,refrigerators,January Savings,https://www.costco.com/lg-26-cu.-ft.-smart-counter-depth-max-french-door-refrigerator-with-instaview-door-in-door.product.4000103939.html,WARNING: Cancer and Reproductive Harm - www.P65Warnings.ca.gov .,lg 26 cu. ft. smart counter-depth max french door refrigerator with instaview door-in-door,warning: cancer and reproductive harm - www.p65warnings.ca.gov .,LG 26 cu. ft. Smart Counter-Depth MAX French Door Refrigerator with InstaView Door-in-Door WARNING: Cancer and Reproductive Harm - www.P65Warnings.ca.gov .
Samsung 31 cu. ft. Mega Capacity 3-Door French Door Refrigerator with Four Types of Ice in ,1679.99,costco.com,https://www.costco.com/refrigerators.html?currentPage=2&pageSize=24,2025-01-18 22:31:01,refrigerators,,https://www.costco.com/samsung-31-cu.-ft.-mega-capacity-3-door-french-door-refrigerator-with-four-types-of-ice-in-stainless-steel.product.4000187760.html,WARNING: Cancer and Reproductive Harm - www.P65Warnings.ca.gov .,samsung 31 cu. ft. mega capacity 3-door french door refrigerator with four types of ice in ,warning: cancer and reproductive harm - www.p65warnings.ca.gov .,Samsung 31 cu. ft. Mega Capacity 3-Door French Door Refrigerator with Four Types of Ice in  WARNING: Cancer and Reproductive Harm - www.P65Warnings.ca.gov .
Mora 17.2 cu. ft. Counter Depth Bottom Freezer Refrigerator with LED Interior Lighting,759.99,costco.com,https://www.costco.com/refrigerators.html?currentPage=2&pageSize=24,2025-01-18 22:31:01,refrigerators,,https://www.costco.com/mora-17.2-cu.-ft.-counter-depth-bottom-freezer-refrigerator-with-led-interior-lighting.product.100854859.html,WARNING: Cancer and Reproductive Harm - www.P65Warnings.ca.gov .,mora 17.2 cu. ft. counter depth bottom freezer refrigerator with led interior lighting,warning: cancer and reproductive harm - www.p65warnings.ca.gov .,Mora 17.2 cu. ft. Counter Depth Bottom Freezer Refrigerator with LED Interior Lighting WARNING: Cancer and Reproductive Harm - www.P65Warnings.ca.gov .
GE 27 cu. ft.  French-Door Refrigerator with Internal Water Dispenser and Energy Star Certified,1499.99,costco.com,https://www.costco.com/refrigerators.html?currentPage=2&pageSize=24,2025-01-18 22:31:01,refrigerators,,https://www.costco.com/ge-27-cu.-ft.--french-door-refrigerator-with-internal-water-dispenser-and-energy-star-certified.product.100421002.html?preselect=color%3awhite,WARNING: Cancer and Reproductive Harm - www.P65Warnings.ca.gov .,ge 27 cu. ft.  french-door refrigerator with internal water dispenser and energy star certified,warning: cancer and reproductive harm - www.p65warnings.ca.gov .,GE 27 cu. ft.  French-Door Refrigerator with Internal Water Dispenser and Energy Star Certified WARNING: Cancer and Reproductive Harm - www.P65Warnings.ca.gov .
Midea 18.7 cu. ft. Bottom Mount Freezer Refrigerator,749.99,costco.com,https://www.costco.com/refrigerators.html?currentPage=2&pageSize=24,2025-01-18 22:31:01,refrigerators,,https://www.costco.com/midea-18.7-cu.-ft.-bottom-mount-freezer-refrigerator.product.4000050834.html,WARNING: Cancer and Reproductive Harm - www.P65Warnings.ca.gov .,midea 18.7 cu. ft. bottom mount freezer refrigerator,warning: cancer and reproductive harm - www.p65warnings.ca.gov .,Midea 18.7 cu. ft. Bottom Mount Freezer Refrigerator WARNING: Cancer and Reproductive Harm - www.P65Warnings.ca.gov .
"Iceman 6L ed Beauty Mini Fridge with LED Lighting, Heats & Cools",49.99,costco.com,https://www.costco.com/refrigerators.html?currentPage=2&pageSize=24,2025-01-18 22:31:01,refrigerators,,https://www.costco.com/iceman-6l-mirrored-beauty-mini-fridge-with-led-lighting%2c-heats-%2526-cools.product.4000327838.html,WARNING: Cancer and Reproductive Harm. For more information go to: www.P65Warnings.ca.gov .,"iceman 6l ed beauty mini fridge with led lighting, heats & cools",warning: cancer and reproductive harm. for more information go to: www.p65warnings.ca.gov .,"Iceman 6L ed Beauty Mini Fridge with LED Lighting, Heats & Cools WARNING: Cancer and Reproductive Harm. For more information go to: www.P65Warnings.ca.gov ."
Samsung 32 cu. ft. Mega Capacity 3-Door French Door Refrigerator with Dual Auto Ice Maker,1449.99,costco.com,https://www.costco.com/refrigerators.html?currentPage=2&pageSize=24,2025-01-18 22:31:01,refrigerators,January Savings,https://www.costco.com/samsung-32-cu.-ft.-mega-capacity-3-door-french-door-refrigerator-with-dual-auto-ice-maker.product.4000187838.html,WARNING: Cancer and Reproductive Harm - www.P65Warnings.ca.gov .,samsung 32 cu. ft. mega capacity 3-door french door refrigerator with dual auto ice maker,warning: cancer and reproductive harm - www.p65warnings.ca.gov .,Samsung 32 cu. ft. Mega Capacity 3-Door French Door Refrigerator with Dual Auto Ice Maker WARNING: Cancer and Reproductive Harm - www.P65Warnings.ca.gov .
Samsung 30 cu. ft. Bespoke 3-Door French Door Refrigerator with Beverage Center,1899.99,costco.com,https://www.costco.com/refrigerators.html?currentPage=2&pageSize=24,2025-01-18 22:31:01,refrigerators,January Savings,https://www.costco.com/samsung-30-cu.-ft.-bespoke-3-door-french-door-refrigerator-with-beverage-center.product.4000039993.html?preselect=top%2fbottom+panel+color%3awhite+glass+%2f+white+glass,WARNING: Cancer and Reproductive Harm - www.P65Warnings.ca.gov . Limit 5 per member.,samsung 30 cu. ft. bespoke 3-door french door refrigerator with beverage center,warning: cancer and reproductive harm - www.p65warnings.ca.gov . limit 5 per member.,Samsung 30 cu. ft. Bespoke 3-Door French Door Refrigerator with Beverage Center WARNING: Cancer and Reproductive Harm - www.P65Warnings.ca.gov . Limit 5 per member.
LG 31 cu. ft. French Door Refrigerator with InstaView Door-in-Door,1999.99,costco.com,https://www.costco.com/refrigerators.html?currentPage=2&pageSize=24,2025-01-18 22:31:01,refrigerators,January Savings,https://www.costco.com/lg-31-cu.-ft.-french-door-refrigerator-with-instaview-door-in-door.product.4000103906.html,WARNING: Cancer and Reproductive Harm - www.P65Warnings.ca.gov .,lg 31 cu. ft. french door refrigerator with instaview door-in-door,warning: cancer and reproductive harm - www.p65warnings.ca.gov .,LG 31 cu. ft. French Door Refrigerator with InstaView Door-in-Door WARNING: Cancer and Reproductive Harm - www.P65Warnings.ca.gov .
Samsung 24 cu. ft. Bespoke Counter Depth 3-Door French Door Refrigerator with Beverage Center,1999.99,costco.com,https://www.costco.com/refrigerators.html?currentPage=2&pageSize=24,2025-01-18 22:31:01,refrigerators,January Savings,https://www.costco.com/samsung-24-cu.-ft.-bespoke-counter-depth-3-door-french-door-refrigerator-with-beverage-center.product.4000040530.html?preselect=top%2fbottom+panel+color%3astainless+steel+%2f+stainless+steel,WARNING: Cancer and Reproductive Harm - www.P65Warnings.ca.gov . Limit 5 per member.,samsung 24 cu. ft. bespoke counter depth 3-door french door refrigerator with beverage center,warning: cancer and reproductive harm - www.p65warnings.ca.gov . limit 5 per member.,Samsung 24 cu. ft. Bespoke Counter Depth 3-Door French Door Refrigerator with Beverage Center WARNING: Cancer and Reproductive Harm - www.P65Warnings.ca.gov . Limit 5 per member.
